Date;Time;T;U;WW;c
15.01.2024 0:00;15:00;-8,8;88;Снег непрерывный слабый в срок наблюдения. ;100%.
15.01.2024 0:00;12:00;-9,1;88;Снег непрерывный слабый в срок наблюдения. ;100%.
15.01.2024 0:00;9:00;-9,7;88;Снег непрерывный слабый в срок наблюдения. ;100%.
15.01.2024 0:00;6:00;-10,2;90;Снег непрерывный умеренный в срок наблюдения. ;100%.
15.01.2024 0:00;3:00;-10,7;86;Снег с перерывами слабый в срок наблюдения. ;100%.
15.01.2024 0:00;0:00;-11,2;86;Снег непрерывный слабый в срок наблюдения. ;100%.
16.01.2024 0:00;21:00;-15,3;86;Снег непрерывный умеренный в срок наблюдения. ;100%.
16.01.2024 0:00;18:00;-13,8;88;Снег непрерывный умеренный в срок наблюдения. ;100%.
16.01.2024 0:00;15:00;-11,6;87;Снег непрерывный умеренный в срок наблюдения. ;100%.
16.01.2024 0:00;12:00;-9,2;86;Снег непрерывный слабый в срок наблюдения. ;100%.
16.01.2024 0:00;9:00;-7,9;90;Снег непрерывный слабый в срок наблюдения. ;100%.
16.01.2024 0:00;6:00;-8,3;91;Снег непрерывный слабый в срок наблюдения. ;100%.
16.01.2024 0:00;3:00;-9,5;90;Снег с перерывами слабый в срок наблюдения. ;100%.
16.01.2024 0:00;0:00;-9,6;90;Снег с перерывами слабый в срок наблюдения. ;100%.
17.01.2024 0:00;21:00;-11,2;89; ;Облаков нет.
17.01.2024 0:00;18:00;-9,2;84; ;Облаков нет.
17.01.2024 0:00;15:00;-10,3;85;Состояние неба в общем не изменилось. ;90  или более, но не 100%
17.01.2024 0:00;12:00;-14,3;80;Снег с перерывами слабый в срок наблюдения. ;100%.
17.01.2024 0:00;9:00;-15,8;85; ;90  или более, но не 100%
17.01.2024 0:00;6:00;-17,6;83; ;100%.
17.01.2024 0:00;3:00;-17;83;Состояние неба в общем не изменилось. ;100%.
17.01.2024 0:00;0:00;-16;85;Снег непрерывный слабый в срок наблюдения. ;100%.
18.01.2024 0:00;21:00;-7,2;88;Снег неливневый. ;100%.
18.01.2024 0:00;18:00;-8;95;Снег непрерывный умеренный в срок наблюдения. ;100%.
18.01.2024 0:00;15:00;-9;91;Снег непрерывный умеренный в срок наблюдения. ;100%.
18.01.2024 0:00;12:00;-9,5;72;Снег непрерывный слабый в срок наблюдения. ;100%.
18.01.2024 0:00;9:00;-9,7;67;Дымка. ;100%.
18.01.2024 0:00;6:00;-11,4;71;Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ;100%.
18.01.2024 0:00;3:00;-10,2;67; ;100%.
18.01.2024 0:00;0:00;-11,1;77; ;100%.
19.01.2024 0:00;21:00;-8,7;89;Снег непрерывный слабый в срок наблюдения. ;100%.
19.01.2024 0:00;18:00;-7,3;94;Снег непрерывный слабый в срок наблюдения. ;100%.
19.01.2024 0:00;15:00;-4,1;93;Снег непрерывный умеренный в срок наблюдения. ;100%.
19.01.2024 0:00;12:00;-4;91;Снег непрерывный слабый в срок наблюдения. ;100%.
19.01.2024 0:00;9:00;-3,3;85;Снег непрерывный слабый в срок наблюдения. ;100%.
19.01.2024 0:00;6:00;-3,9;83;Состояние неба в общем не изменилось. ;100%.
19.01.2024 0:00;3:00;-5;89;Снег непрерывный слабый в срок наблюдения. ;100%.
19.01.2024 0:00;0:00;-5,9;90;Снег непрерывный слабый в срок наблюдения. ;100%.
20.01.2024 0:00;21:00;-21,4;85;  Диаметр изморозевого отложения составляет 6 мм.;20–30%.
20.01.2024 0:00;18:00;-16,4;89;Дымка. ;Облаков нет.
20.01.2024 0:00;15:00;-12,1;92;  Диаметр изморозевого отложения составляет 3 мм.;20–30%.
20.01.2024 0:00;12:00;-15,9;90; ;40%.
20.01.2024 0:00;9:00;-18,8;87;  Диаметр изморозевого отложения составляет 1 мм.;Облаков нет.
20.01.2024 0:00;6:00;-17,5;88; ;Облаков нет.
20.01.2024 0:00;3:00;-17,9;88;Состояние неба в общем не изменилось. ;Облаков нет.
20.01.2024 0:00;0:00;-14,9;85;Облака в целом рассеиваются или становятся менее развитыми. ;Облаков нет.
21.01.2024 0:00;21:00;-4,8;86;Снег с перерывами слабый в срок наблюдения. ;100%.
21.01.2024 0:00;18:00;-9;91;Снег с перерывами слабый в срок наблюдения. ;90  или более, но не 100%
21.01.2024 0:00;15:00;-11;92;Состояние неба в общем не изменилось.  Диаметр изморозевого отложения составляет 7 мм.;100%.
21.01.2024 0:00;12:00;-10,2;92;Снег неливневый. ;100%.
21.01.2024 0:00;9:00;-15;90;Состояние неба в общем не изменилось.  Диаметр изморозевого отложения составляет 9 мм.;100%.
21.01.2024 0:00;6:00;-16,9;88;Туман или ледяной туман, небо видно, без заметного изменения интенсивности в течение последнего часа. ;90  или более, но не 100%
21.01.2024 0:00;3:00;-19,3;87;Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа.  Диаметр изморозевого отложения составляет 8 мм.;Небо не видно из-за тумана и/или других метеорологических явлений.
21.01.2024 0:00;0:00;-19,7;86;Туман или ледяной туман, неба не видно, начался или усилился в течение последнего часа. ;Небо не видно из-за тумана и/или других метеорологических явлений.
22.01.2024 0:00;21:00;-2,2;96;Снег с перерывами сильный в срок наблюдения.  Диаметр отложения при гололеде составляет 1 мм.;100%.
22.01.2024 0:00;18:00;-2,1;84;Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ;100%.
22.01.2024 0:00;15:00;-2;82; ;100%.
22.01.2024 0:00;12:00;-1,6;83; ;100%.
22.01.2024 0:00;9:00;-3,7;87; ;90  или более, но не 100%
22.01.2024 0:00;6:00;-3,8;86; ;100%.
22.01.2024 0:00;3:00;-3,3;88;Состояние неба в общем не изменилось. ;100%.
22.01.2024 0:00;0:00;-3,8;87;Снег неливневый. ;100%.
23.01.2024 0:00;21:00;3,3;87;Состояние неба в общем не изменилось. ;100%.
23.01.2024 0:00;18:00;3;90;Дождь незамерзающий с перерывами слабый в срок наблюдения. ;100%.
23.01.2024 0:00;15:00;3,2;89;Морось незамерзающая с перерывами слабая в срок наблюдения. ;100%.
23.01.2024 0:00;12:00;2,6;90; ;100%.
23.01.2024 0:00;9:00;2;92;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
23.01.2024 0:00;6:00;1,3;90;Снег с перерывами слабый в срок наблюдения. ;100%.
23.01.2024 0:00;3:00;0,9;88;Снег с перерывами слабый в срок наблюдения. ;100%.
23.01.2024 0:00;0:00;-0,8;96;Снег непрерывный слабый в срок наблюдения. ;100%.
24.01.2024 0:00;21:00;1,9;91;Состояние неба в общем не изменилось. ;100%.
24.01.2024 0:00;18:00;2;87;Дождь (незамерзающий) неливневый. ;100%.
24.01.2024 0:00;15:00;2;93;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
24.01.2024 0:00;12:00;2,2;92;Состояние неба в общем не изменилось. ;100%.
24.01.2024 0:00;9:00;2,1;93;Состояние неба в общем не изменилось. ;100%.
24.01.2024 0:00;6:00;2,4;92;Состояние неба в общем не изменилось. ;100%.
24.01.2024 0:00;3:00;2,9;88;Состояние неба в общем не изменилось. ;90  или более, но не 100%
24.01.2024 0:00;0:00;2,9;89;Состояние неба в общем не изменилось. ;90  или более, но не 100%
25.01.2024 0:00;21:00;-0,5;92;Снег с перерывами слабый в срок наблюдения. ;90  или более, но не 100%
25.01.2024 0:00;18:00;0,6;97;Снег непрерывный слабый в срок наблюдения. ;100%.
25.01.2024 0:00;15:00;1,1;96;Снег с перерывами слабый в срок наблюдения. ;100%.
25.01.2024 0:00;12:00;1,1;97;Снег непрерывный слабый в срок наблюдения. ;100%.
25.01.2024 0:00;9:00;0,9;97;Снег с перерывами слабый в срок наблюдения. ;100%.
25.01.2024 0:00;6:00;0,6;98;Снег непрерывный слабый в срок наблюдения. ;100%.
25.01.2024 0:00;3:00;0,8;97;Снег непрерывный слабый в срок наблюдения. ;100%.
25.01.2024 0:00;0:00;1,3;94;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
26.01.2024 0:00;21:00;-3,3;92; ;100%.
26.01.2024 0:00;18:00;-2,9;90; ;100%.
26.01.2024 0:00;15:00;-2,4;87;Состояние неба в общем не изменилось. ;100%.
26.01.2024 0:00;12:00;-2,2;88;Состояние неба в общем не изменилось. ;100%.
26.01.2024 0:00;9:00;-2,4;91;Снег с перерывами слабый в срок наблюдения. ;100%.
26.01.2024 0:00;6:00;-2,6;90;Снег неливневый. ;100%.
26.01.2024 0:00;3:00;-2,2;89;Снег с перерывами слабый в срок наблюдения. ;100%.
26.01.2024 0:00;0:00;-1,3;88;Состояние неба в общем не изменилось. ;90  или более, но не 100%
27.01.2024 0:00;21:00;-1,3;84; ;100%.
27.01.2024 0:00;18:00;-1,8;86; ;100%.
27.01.2024 0:00;15:00;-1,9;85; ;100%.
27.01.2024 0:00;12:00;-2,6;90; ;100%.
27.01.2024 0:00;9:00;-3,4;94; ;100%.
27.01.2024 0:00;6:00;-3,2;92; ;100%.
27.01.2024 0:00;3:00;-3,5;95;Дымка. ;100%.
27.01.2024 0:00;0:00;-3,5;95;Дымка. ;100%.
28.01.2024 0:00;21:00;0,9;97;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
28.01.2024 0:00;18:00;0,3;96;Морось незамерзающая непрерывная слабая в срок наблюдения. ;100%.
28.01.2024 0:00;15:00;0;90;Состояние неба в общем не изменилось. ;90  или более, но не 100%
28.01.2024 0:00;12:00;-1,2;92;Снег непрерывный слабый в срок наблюдения. ;100%.
28.01.2024 0:00;9:00;-1,5;88; ;100%.
28.01.2024 0:00;6:00;-1,9;86; ;100%.
28.01.2024 0:00;3:00;-1,3;88; ;100%.
28.01.2024 0:00;0:00;-0,9;85; ;100%.
29.01.2024 0:00;21:00;3,4;73; ;100%.
29.01.2024 0:00;18:00;3,8;68; ;70 – 80%.
29.01.2024 0:00;15:00;3,9;71; ;100%.
29.01.2024 0:00;12:00;3,1;76; ;100%.
29.01.2024 0:00;9:00;2;89; ;100%.
29.01.2024 0:00;6:00;1,9;93; ;100%.
29.01.2024 0:00;3:00;1,8;94;Состояние неба в общем не изменилось. ;100%.
29.01.2024 0:00;0:00;1,3;94;Состояние неба в общем не изменилось. ;100%.
30.01.2024 0:00;21:00;-3,1;99;Дымка. ;Облаков нет.
30.01.2024 0:00;18:00;-1,2;96; ;20–30%.
30.01.2024 0:00;15:00;1,9;88; ;70 – 80%.
30.01.2024 0:00;12:00;0,8;94; ;90  или более, но не 100%
30.01.2024 0:00;9:00;0;95; ;90  или более, но не 100%
30.01.2024 0:00;6:00;0,7;94; ;90  или более, но не 100%
30.01.2024 0:00;3:00;1,2;92; ;100%.
30.01.2024 0:00;0:00;1,9;87; ;90  или более, но не 100%
31.01.2024 0:00;21:00;1,5;97;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
31.01.2024 0:00;18:00;1,3;95;Дождь (незамерзающий) неливневый. ;100%.
31.01.2024 0:00;15:00;1,1;94;Дождь незамерзающий непрерывный слабый в срок наблюдения. ;100%.
